formula,bg,formation_energy,mp-id
LaAlNi,0.0,-0.5250822229166681,mp-1211364
Ho3Ni7B2,0.0,-0.512078376527766,mp-1192069
Ga(SiNi3)2,0.0,-0.46892654805555706,mp-1225418
Ce(Al4Co)2,0.0,-0.46854093545454306,mp-1194542
Sm7Al7Co6,0.0,-0.41255328274999903,mp-1209190
Pu2B6Os,0.0,-0.38415841972221604,mp-1205010
CeGa2Co3,0.0,-0.37560250583332705,mp-1227509
U2Fe3Si,0.0,-0.37069824499999804,mp-1216783
Gd2Ni7,0.0,-0.36985672555555504,mp-669713
K2CdSn,0.0482,-0.291115413125,mp-2043826
Pd5Pb3,0.0,-0.27768595499999504,mp-2019077
BaCd3,0.0,-0.242133777499997,mp-2034418
UNiSn,0.0,-0.234013511666669,mp-2748558
CeInCu5,0.0,-0.21937157428571402,mp-1214036
ZrCu,0.0,-0.138376112500001,mp-2018976
Ag2Se,0.0,-0.13333801052083202,mp-2047939
Pu,0.0,-0.11014109999999999,
U,0.0,-0.10352679999999999,
PbPu3,0.0,-0.1014439,
TlPu3,0.0,-0.1004444,
Pa,0.0,-0.0996664,
Th,0.0,-0.09591859999999999,
TlNp2,0.0,-0.0953796,
OsNp2,0.0,-0.0952451,
IrNp2,0.0,-0.0952017,
PtNp2,0.0,-0.0950574,
AuNp2,0.0,-0.0944257,
PbU2,0.0,-0.09418349999999999,
IrU2,0.0,-0.09307689999999999,
OsU2,0.0,-0.0930523,
PtU2,0.0,-0.0928389,
PbTh5,0.0,-0.0926421,
SnPu3,0.0,-0.0915656,
AuPbPu2,0.0,-0.09149639999999999,
PbTh3,0.0,-0.0911331,
TlPu,0.0,-0.09109990000000001,
IrPu,0.0,-0.09104259999999999,
PtPu,0.0,-0.0908523,
IrPtPu2,0.0,-0.0908391,
IrPa2,0.0,-0.0907649,
OsPa2,0.0,-0.0907303,
BiTh2,0.0,-0.0905897,
PtPa2,0.0,-0.0905071,
IrAuPu2,0.0,-0.0904627,
