formula,bg,formation_energy,mp-id
Ba8Ti3Co(SiO4)8,0.2311,-3.284521129423077,mp-1228423
La4MgNiO8,1.554699999999999,-3.284196272500001,mp-2228439
Nd3FeO6,2.080899999999999,-3.28377778625,mp-1186277
Ba2UCrO6,0.9356999999999992,-3.282478179999999,mp-1205611
NaLa2Ti2MnO9,0.1312,-3.282169028065134,mp-690559
MgCrF4,3.4968999999999992,-3.281840275833333,mp-1045314
Sr2ZrVO6,1.169699999999999,-3.281108623249999,mp-1272971
Li10Sc9Fe(SiO3)20,3.0593,-3.280708605383333,mp-1178101
BaZnCrF7,3.9516,-3.28005308225,mp-1047910
LaVO3,0.0,-3.279302451000002,mp-19350
Lu2ScV3O9,1.607699999999999,-3.279165404722222,mp-1223087
Tb2AlFeO6,2.4911,-3.278761241833332,mp-1217718
Sr2VCO3F5,2.4796,-3.278130180416667,mp-759772
Ca3Ti3Cr2O12,3.090699999999999,-3.278112299124999,mp-1214263
Ca4Al6MoO16,3.713,-3.27698727574074,mp-556889
Na2MgCrF7,4.2549,-3.275442118887147,mp-1210432
SrLiTi4CrO11,2.2734,-3.274535773148149,mp-1173174
Ba2Cr2F11,0.429099999999999,-3.274423182777778,mp-1049253
Ba2La3Ti2Cr3O15,1.5,-3.274081647666666,mp-684872
BaNaFeF6,4.059,-3.273947641819922,mp-1214635
Mg3Al8Fe(Si5O18)2,3.9981,-3.273893302844827,mp-1222261
Ba3Ta2MnO9,2.3396,-3.273462715839847,mp-1214505
Sr5Ti4FeO15,0.2471,-3.273427647133333,mp-1218575
Sr2UCrO6,0.9756999999999992,-3.272775954999999,mp-1205705
BaSr7Ti6Mn2O24,0.0,-3.272358260896551,mp-1075988
Nd3MoO7,0.0354,-3.272352570227271,mp-557299
Sr2TaVO6,0.0,-3.272045069733333,mp-1205944
Al9Cr(BO9)2,3.946599999999999,-3.271842929277777,mp-1228622
Ba2CaCuMo2F14,0.514,-3.271405586249999,mp-1045884
Sr3CaTi3MnO12,0.0,-3.270073866646552,mp-1099703
La7Ta3(W2O15)2,3.5412,-3.269058061522727,mp-1223362
CaWF5,3.421,-3.268594951428571,mp-1409253
Ba2MoO3F4,3.225,-3.2671376355,mp-1214599
Sm2WO6,3.6037,-3.26699742611111,mp-771966
YVO3,0.0,-3.2656779040000012,mp-18883
Na2Sr6ZnFe6F34,3.4149000000000003,-3.2654456673011962,mp-697817
Ca10V3P3(O12F)2,3.8137,-3.265406890093537,mp-1227627
BaCaNiF7,2.0554,-3.265313916999999,mp-1047971
CaEuHfVO6,0.0,-3.2651381615,mp-1519493
SrCaHfVO6,0.0,-3.264896683999999,mp-1522440
Ca4Y2Al7Cr2SiO24,0.477999999999999,-3.264489228374999,mp-743704
Ba3Dy2WO9,2.2084,-3.264355978222221,mp-1228348
Ba2MnNiClF7,2.5225,-3.26425919691092,mp-554990
Lu2V2O7,1.1751,-3.262010215303032,mp-20406
Ti15VO24,0.0,-3.261814536,mp-765586
SrLaTiMnO6,0.0,-3.261345454626437,mp-691117
CaLaTiMnO6,0.2488,-3.261212056376437,mp-40866
Ba2UMnO6,0.0613,-3.260499004793104,mp-19852
Ca4Mg3Fe(SiO3)8,4.1563,-3.260066760625,mp-1227644
Tm2V2O7,0.0,-3.259915154545456,mp-19036
La7SmTi2V6O24,0.0,-3.259819543916667,mp-1099746
Ba3Tb2WO9,2.3808,-3.259709961222221,mp-1228418
Gd2WO6,0.0,-3.259663490833333,mp-565757
Ta9VO25,2.5765,-3.259644298314285,mp-17857
Ba3Lu2MoO9,1.898299999999999,-3.259615391888888,mp-1228133
Ba2La2Mg2TiWO12,0.0,-3.259312329666666,mp-534904
BaLa2TiCr2O9,0.0,-3.257225321888889,mp-1227920
Na5Ca7Zr2TiMnSi8(O8F)4,0.179,-3.257102638636015,mp-1221189
Ca7La3Ti5Cr5O30,0.0,-3.257029691433333,mp-744008
Ba3La7Ti3Cr7O30,1.854099999999999,-3.255805064899999,mp-697840
Ba2YW2F11,2.3033,-3.255405725729166,mp-1048842
LiLa4FeO8,0.904799999999999,-3.254812362380952,mp-756904
Ca2TaVO6,0.431499999999999,-3.254614706733334,mp-1373426
LuCrO3,2.5313,-3.253673551833335,mp-755471
Ca6AlCr3(SiO4)6,3.4967,-3.253593167750001,mp-1227522
GdVO3,0.0,-3.252683904,mp-541177
Mg3Al12FeSi4(BO9)4,3.7922,-3.251357421861111,mp-1222235
Sr4Al6CrO16,2.254099999999999,-3.251243121851852,mp-554152
Er2V2O7,0.0,-3.250776504545453,mp-557684
BaCoF4,0.0,-3.250731535833333,mp-556101
SrNdZrCrO6,2.452699999999999,-3.249917282749999,mp-1520463
SmVO3,1.5136,-3.249731109500001,mp-1188225
Ba5Y8Mn4O21,1.5582,-3.248099350966425,mp-1199104
La2HfNiO6,2.043399999999999,-3.247802997999998,mp-1078675
CaCeAl2FeSi3O13,0.408699999999999,-3.247527517142857,mp-1201269
TmCrO3,2.6809000000000003,-3.2474085135,mp-777295
Ca9Cr(PO4)7,2.8908,-3.247349256499999,mp-560257
Ba2Ti4Cr2O13,1.8433,-3.2473455444444452,mp-1228511
Ba2CaFe2CuF14,1.5146000000000002,-3.2472014335,mp-581641
Ce2WO6,0.0,-3.2468882308333322,mp-1214437
Ba3Y2WO9,2.3881,-3.246651754999999,mp-1228087
NdTiCrO5,1.3246,-3.246325474479166,mp-1199036
La4FeO8,0.713499999999999,-3.246115302884616,mp-754261
Sr5Co3F19,0.9893,-3.245354002962963,mp-1208697
Ca4Mg3Si8NiO24,4.7374,-3.244887420875,mp-1227614
Pr3MoO7,0.016,-3.243233262727272,mp-30215
BaCrCdF7,4.103,-3.242997732749999,mp-1214499
CaMoF6,2.5031,-3.242683640000001,mp-1401355
BaWF7,3.2735,-3.242570979444435,mp-1047945
BaLa3TiCr3O12,1.8926999999999992,-3.242357749166665,mp-699403
Ho2V2O7,1.2503,-3.241677890909092,mp-1178177
La4V5(Si2O11)2,0.355799999999999,-3.241338027714286,mp-19030
Sm3VGeO9,3.098,-3.240811219107143,mp-1209262
CsVF4,0.0,-3.239912102083333,mp-1192215
CaMoF5,3.7032,-3.239254712142856,mp-1402613
LiY3WO8,3.3225,-3.2388477625641032,mp-756622
VF3,1.6025,-3.238528048750001,mp-559931
Nd2WO6,3.7285,-3.237745801111111,mp-18057
Na5Nd11Ti10Mn6O48,0.0,-3.237648577253952,mp-532608
Ca3V2(SiO4)3,1.8973,-3.237476242875,mp-1163934
CaTi2MnO6,1.5799999999999992,-3.23747311970977,mp-1194928
Ca8Al11Fe(Si3O13)4,0.0,-3.237326822380953,mp-1227897
SrLa4TiCr4O15,1.663999999999999,-3.237140147233333,mp-694977
Sr2CrCO3F5,3.5625,-3.2367591925,mp-766492
ErCrO3,0.2571,-3.236585073,mp-19063
NaPr2Ti2MnO9,0.7915000000000001,-3.23626329312069,mp-1173503
Dy2V2O7,0.0,-3.235672241666665,mp-642823
Ta12MoO33,2.2586,-3.235356202891303,mp-1217800
LiVF4,2.455699999999999,-3.234862918055556,mp-754895
CaCoF4,2.9021,-3.234448478333332,mp-1389180
PrEuZrCrO6,0.021899999999999,-3.233817756666666,mp-1519575
Li2U5MoO19,1.5702,-3.2333988616358,mp-560160
Ca2TaCrO6,2.7922,-3.233319104233332,mp-1214103
RbMgCrF6,3.3825,-3.232546520277778,mp-1219571
SrLaVO4,1.7713,-3.232452870357143,mp-1272417
Gd3VGeO9,2.8429,-3.231590712857144,mp-1212996
PrEuZrVO6,0.0,-3.231142237666668,mp-1518026
Ca3LaTi2Cr2O12,0.7309000000000001,-3.2311241235833332,mp-1227769
LiLa4CoO8,1.1668,-3.230711773988095,mp-753934
Ba4CaCr4Cu2F28,0.2097,-3.230373776153846,mp-1353956
Ba2Fe2ClF7,3.653,-3.230347077916666,mp-1214722
SrCrF6,0.0,-3.22940873,mp-554332
Cs2LiV3F12,2.163399999999999,-3.228650995702426,mp-1226312
KCa9Mn(PO4)7,4.5337,-3.228565497340891,mp-554043
SrSmZrCrO6,2.408699999999999,-3.2283531695,mp-1518505
Ca8Mg5Fe2(SiO3)16,2.5461,-3.22832987221519,mp-532705
Ca4Al6CrO16,2.8012,-3.227927518888888,mp-1227669
