formula,bg,formation_energy,mp-id,fidelity,bg_category
Li2NbCr3O8,1.9444,-2.568839499761904,mp-758202,1,2.0
V8ZnO24,0.2573,-1.8260399757575752,mp-1199959,1,0.0
La2NbNiO6,0.207600000000001,-3.065186532,mp-1211522,1,0.0
Sr2FeBiO6,0.349599999999999,-2.212546675000001,mp-1205525,1,0.0
LiMn3(P3O10)2,0.615799999999999,-2.481390695999452,mp-758642,1,0.0
KNaMn(Si2O5)2,2.8079,-2.965876960974138,mp-554248,1,4.0
PrSbMo2O9,3.2644,-2.367742396858975,mp-1199237,1,4.0
NiH9C4(NO2)3,4.3023,-0.913730089619565,mp-1198045,1,6.0
CaLa2MnO6,2.347200000000001,-3.191993362293105,mp-1272167,1,3.0
NaY(MoO4)2,3.2744,-2.502047439281609,mp-1220703,1,4.0
TiFe2Ni3(PO4)6,0.014699999999999,-2.276909493088625,mp-776008,1,0.0
SrLiLa3MnO8,1.7080000000000002,-3.209048819018884,mp-753433,1,2.0
CsV2P3O14,0.1499,-2.337070627054186,mp-1203962,1,0.0
KPrFeBiO6,0.3772,-1.9872505188916672,mp-1518082,1,0.0
Sr21Co14O43,0.0,-2.297277216858974,mp-758139,1,0.0
Li2Mn3(PO4)4,0.0,-2.429619398361247,mp-758818,1,0.0
Fe23O25,1.2771,-1.4789985053125,mp-705553,1,1.0
EuMgMnO3,0.0,-2.069038460488505,mp-2210618,1,0.0
K2HoPWO8,4.5636,-2.8562608251263732,mp-555335,1,6.0
MgCr2(WO4)2,1.2645,-2.166466304999998,mp-2227118,1,1.0
LiNi2P3O11,0.0,-2.148529806897759,mp-32389,1,0.0
Ga2(MoO4)3,3.6554,-2.032749425,mp-1213624,1,5.0
MgIn6WO12,0.0,-2.03469516025,mp-2230025,1,0.0
La2MnZnO6,1.5789,-2.9006005837931053,mp-1275611,1,2.0
Ba4Nd2Cu6NiO15,0.0,-2.061289326785715,mp-1228702,1,0.0
LiV3O3F7,1.215,-2.891967237380952,mp-1176719,1,1.0
Li4Mn(PO3)6,4.698,-2.610564443417983,mp-754890,1,7.0
ZnNiF6,1.6071,-1.936362921249999,mp-1391273,1,2.0
Ca4Mn2Al2O11,0.0,-2.898616175308529,mp-1227726,1,0.0
Mo8P9H56N12ClO56,2.7586,-1.503950271491448,mp-604773,1,4.0
Li7Cr7P6(O8F)3,1.5399,-2.589878075663628,mp-759336,1,2.0
NaW2(Br3O)2,0.0,-1.317857627398118,mp-557030,1,0.0
ZnNi2P2O9,0.0,-1.907679719056122,mp-1043209,1,0.0
Sm2Co2O5,0.7379999999999991,-2.612430643333334,mp-1076063,1,1.0
Sr2Mg2V3O14,0.763799999999999,-2.108196404404762,mp-734298,1,1.0
Li9Fe4(SiO5)4,0.0,-2.321320915945945,mp-759075,1,0.0
K4WO5,3.3802,-2.078901624233332,mp-504840,1,5.0
YSn(WO4)2,0.0,-2.431070379166666,mp-1042152,1,0.0
Cs3FeO3,2.1129,-1.547254847352217,mp-1193066,1,3.0
SmDy(CoO3)4,0.0,-1.519477454814814,mp-1518584,1,0.0
Rb2Fe2(SO4)3,3.834799999999999,-1.790318234868421,mp-1209476,1,5.0
LiMg4Al(MoO4)6,3.4516,-2.394198303148149,mp-1222638,1,5.0
Mn2Cr3FeO8,1.7368,-2.212638574704433,mp-1222018,1,2.0
Ta2NiO6,0.0,-2.890584630518518,mp-32308,1,0.0
Ga2WO6,2.8214,-2.189594627222222,mp-770692,1,4.0
NaCaDyWO6,2.861099999999999,-2.839973089304597,mp-1523242,1,4.0
Ba5Li2(WO5)3,2.291499999999999,-2.779990600866666,mp-557816,1,3.0
Na4NiMo6(H19O20)2,2.8117,-1.519115093179968,mp-1195146,1,4.0
Cr2Cu3(OF)12,1.106299999999999,-1.212736274827586,mp-1182221,1,1.0
Sr8Fe7CoO20,0.0,-1.606247267361111,mp-1076165,1,0.0
Ba7V6CoCl4O21,1.3615,-2.762819123205128,mp-1194914,1,2.0
Li4Mn3Nb2Ni3O16,0.4468,-2.14539265704023,mp-758591,1,0.0
Li9V12Fe7O48,0.0,-2.091375859736843,mp-850893,1,0.0
Na3Fe3(PO4)4,1.7179000000000002,-2.437781256642667,mp-556540,1,2.0
KCu3Ag(MoO4)4,0.4969,-1.630486525556666,mp-699550,1,0.0
Na2MoO4,4.3983,-2.149706168251234,mp-18852,1,6.0
Li3Zn(Fe5O8)4,1.053599999999999,-1.685766479821428,mp-771780,1,1.0
KCr12Si8ClO28,2.160999999999999,-2.624491959345,mp-1223595,1,3.0
KNiPO4,3.272099999999999,-2.316560863484693,mp-22655,1,4.0
Ca2Nb2CoO9,0.9124999999999992,-2.721500686785714,mp-1364209,1,1.0
Ba6Nb9CoO30,0.0,-3.075496367826086,mp-1228527,1,0.0
La2MnPbO9,0.0,-1.860397937917772,mp-1223416,1,0.0
Mn2AsO5,0.0,-1.9535515363577731,mp-1205062,1,0.0
W8O21,0.0,-2.135729148706896,mp-560362,1,0.0
CrSiH8(O2F3)2,0.032,-2.079500198749999,mp-1196749,1,0.0
Na2Si4NiO10,1.3731,-2.8297519092799193,mp-505307,1,2.0
Co(NO5)2,0.0,-0.294909733846153,mp-1104601,1,0.0
Li4Mn7O12,0.181999999999999,-2.0713311556022,mp-758315,1,0.0
LiMnCoO4,0.0,-1.785787682323482,mp-753984,1,0.0
NpCrH8C2(NO2)4,0.3299,-1.29288164578125,mp-1205162,1,0.0
Si2NiO6,0.0,-2.231324256666665,mp-1264292,1,0.0
Na3La8Ti9Mn3O36,1.2517,-3.371485453863238,mp-1173864,1,1.0
Li2V(PO4)2,1.310099999999999,-2.658300478150183,mp-26415,1,1.0
Li5CrFe4(P2O7)5,2.4695,-2.550389814965368,mp-1223507,1,3.0
Tl2TeMo2(PO7)2,2.8927,-2.064608524886646,mp-10448,1,4.0
CoPH3CO4,0.024499999999999,-1.058763718839286,mp-1204708,1,0.0
V2NiO6,2.1245,-2.115222795000001,mp-28162,1,3.0
Li4Cr2Fe3O10,0.9489,-2.01571577491228,mp-780315,1,1.0
CsFeH4Cl3O2,3.4992,-1.490824513832288,mp-744268,1,5.0
Rb2WO4,4.511,-2.248733529999998,mp-18864,1,6.0
Sr4Fe2CoNiO12,0.0,-2.033558936,mp-1218583,1,0.0
Li4Ti3Cr3(SbO8)2,0.0,-2.607652307619047,mp-758653,1,0.0
Sr2NiIrO6,0.0,-2.082495822,mp-1078518,1,0.0
KGa2NiP3(H2O7)2,4.1711,-2.209189322847143,mp-1197280,1,6.0
Li10Mn3Cr5O16,0.176799999999999,-2.184654287562542,mp-760073,1,0.0
MnBi2(IO)8,0.6180999999999991,-0.544532671470054,mp-1204173,1,0.0
Na6Ni2As(CO4)4,0.0,-1.83220391623365,mp-781671,1,0.0
Ca2MnAs2(HO4)2,0.1769,-1.867012362028736,mp-1214256,1,0.0
Co6OF11,0.8186,-2.205787613888889,mp-754817,1,1.0
La7SmMnFe7O20,0.8737,-2.740199189734195,mp-1099902,1,1.0
SbWO7,0.0,-1.289451520555555,mp-1219467,1,0.0
Sr7W4O19,3.114099999999999,-2.8757239845,mp-768610,1,4.0
CrNiO4,0.0,-1.5371248025,mp-18726,1,0.0
Fe8SiO12,0.4446,-1.8021914495238092,mp-758271,1,0.0
Ba2Ni3O8,0.0,-1.255626521538461,mp-1401956,1,0.0
VSO5,1.5119999999999991,-2.098150829285713,mp-22092,1,2.0
Li2Cr(CoO3)2,0.0,-1.77163136560606,mp-757009,1,0.0
Li12Co3NiP4(CO7)4,2.84,-2.289665167664834,mp-766567,1,4.0
V3O10,0.0,-1.432554382692308,mp-818205,1,0.0
SrSmV4O12,0.0,-2.6335752702777793,mp-1522304,1,0.0
VH14C4NO2F3,3.0679,-0.888975811299999,mp-560363,1,4.0
Na2Co2Si8H72C24N4O,0.2744,-0.254786469006714,mp-1194231,1,0.0
Li(NiO2)5,0.0,-0.891973365208333,mp-1222991,1,0.0
Na2NiH8(SO6)2,4.58,-1.655324263110344,mp-510526,1,6.0
