formula,bg,formation_energy,mp-id,fidelity,bg_category
Pb4V2Se4Cl2O16,1.478651,,,0,2.0
BiS3,0.0,0.205131236601562,mp-1183481,0,0.0
HoBi2BrO4,1.366499999999999,-2.418701072499999,mp-546625,0,2.0
Rb2LiYCl6,4.9273,-2.456822779833333,mp-1110679,0,7.0
Lu2P4O13,5.6129,-3.171261369310777,mp-776491,0,7.0
Sr3(TaN2)2,0.0,-0.9924148246111092,mp-1245775,0,0.0
Sb4Mo8O32Li4,1.718348,,,0,2.0
Ba6Lu2Al4O15,3.8537999999999992,-3.436350634567901,mp-1214530,0,6.0
UGe2,0.0,-0.396248123333331,mp-1237,0,0.0
Na2SiF6,6.9951,-3.320358588703704,mp-3775,0,7.0
Re2H4O9,2.6495,-1.707516589333334,mp-625238,0,4.0
KGaCuF6,0.0,-2.6322078583055553,mp-555120,0,0.0
Na5ZrNb3(SiO4)6,2.8926,-3.038459391373417,mp-2713520,0,4.0
CuGe2P3,0.0,0.025534740317461,mp-1225680,0,0.0
SiPd4,0.0,-0.257172511833331,mp-1219217,0,0.0
Mo(NCl3)2,0.0,0.174625085555555,mp-1205766,0,0.0
Mg14ZrV,0.0,0.11276737375,mp-1027940,0,0.0
Li4Be3P3ClO12,6.4154,-2.870299692707039,mp-560894,0,7.0
Ba3AlHO4,4.0379,-2.760497843194445,mp-707218,0,6.0
Ca(GaP)2,0.1778,-0.796646166190475,mp-1078849,0,0.0
Mn2SbN3,0.0,0.052971115380747,mp-1245454,0,0.0
Nb6AlSn,0.0,-0.206278375124998,mp-1220362,0,0.0
CeZn,0.0,-0.191597919999998,mp-986,0,0.0
Y8Cu3(SnS7)3,0.0,-1.519131251785713,mp-1335238,0,0.0
Na7CaSi3Ge3(PO8)3,1.9216,-2.573017265006108,mp-2715030,0,3.0
Cd3Au,0.0,-0.159890943333332,mp-30370,0,0.0
HfSc3Si8,0.0,-0.541074898958335,mp-1224342,0,0.0
Ni6Mo2P3,0.0,-0.468713971190469,mp-630883,0,0.0
InO3,0.0,-0.647956867291666,mp-1181272,0,0.0
Mg2Ir3,0.0,-0.345407204000002,mp-1210677,0,0.0
Rb2AlInF6,4.202100000000001,-3.154693985166666,mp-1113775,0,6.0
BaCdGeS4,2.6727,-1.2880203396428551,mp-13831,0,4.0
TlPPd5,0.0,-0.417036091139455,mp-1025348,0,0.0
Tm3SnC,0.0,1.511119863999995,mp-21888,0,0.0
Er2Si2O7,4.798599999999999,-3.700666997727278,mp-7064,0,7.0
Tm3ReB7,0.0,-0.6635613746969701,mp-865404,0,0.0
Br1K1As4O6,2.790523,,,0,4.0
NdC3O10,0.5423,-1.388564490178571,mp-1180367,0,0.0
Ba2MgCu(PO4)2,0.1389,-2.685000361020407,mp-2228499,0,0.0
PrAlCo4,0.0,-0.12626054027415,mp-1219821,0,0.0
DyI3,2.1725,-1.651786779166664,mp-865005,0,3.0
FeH4Br3N,0.0442,-0.7247835849999991,mp-865922,0,0.0
Rb2VAgS4,1.3323,-1.206550812083332,mp-8901,0,2.0
KMg6BO8,5.1059,-2.503348479151041,mp-1031258,0,7.0
TmSeClO3,4.336799999999999,-2.500065102890626,mp-558516,0,6.0
Na7Ca2SiSn2P5O24,1.4356,-2.668335577468361,mp-2715532,0,2.0
Ba3CrN3,0.0,-0.908386438571426,mp-12905,0,0.0
Os3Sn15O14,1.532766,,,0,2.0
TlB(CN)2,0.0,0.576970929166662,mp-1208153,0,0.0
Mg2PbN2,0.0,-0.288820434,mp-1245589,0,0.0
Na2TeO4,1.8037,-1.809936480453611,mp-27537,0,2.0
Y3(Ge3Pt2)2,0.0,-0.8657107703846101,mp-570801,0,0.0
PrIr2,0.0,-0.758888632222228,mp-946,0,0.0
Ba3Al4(Sb2O7)3,0.0,-2.335284351029411,mp-1358157,0,0.0
GaH4NF4,5.1596,-1.80157742475,mp-24091,0,7.0
Na4Cu7P4(ClO9)2,0.0,-1.89700450554539,mp-1173726,0,0.0
La2CuIrO6,0.0,-2.488256738,mp-1211597,0,0.0
K4(BSe)9,2.3306,-0.566406142996684,mp-680747,0,3.0
Tm(AlCu)6,0.0,-0.387509174615384,mp-1216745,0,0.0
Se4O8,3.419428,,,0,5.0
La4MgTi4O10,0.0,-2.9738531499122822,mp-2231209,0,0.0
Ce2Mo2C3,0.0,-0.369601912857141,mp-13263,0,0.0
Er(SiAu)2,0.0,-0.559005314666666,mp-3147,0,0.0
Cd2(TeO3)3,2.075299999999999,-1.502494158392857,mp-30941,0,3.0
Ti2Ga,0.0,-0.402783681388889,mp-30671,0,0.0
YNbO4,3.497499999999999,-3.543508845,mp-5387,0,5.0
PuSbPd2,0.0,0.044109987812504,mp-861728,0,0.0
Ba1Sr1Fe4O8,3.23624,,,0,5.0
NaY3F10,5.6276,-4.132753042500001,mp-676023,0,7.0
Ca4Ir,0.0,0.128384776277778,mp-1214053,0,0.0
Cu3P8(NO12)2,0.2117,-1.815659145868725,mp-1197779,0,0.0
TbAlCu,0.0,-0.492839876666667,mp-1079357,0,0.0
TaCrP,0.0,-0.6600583559365081,mp-1095419,0,0.0
SmCoC2,0.0,-0.29641135375,mp-1079121,0,0.0
K3Sb7(SeO4)3,0.0,-1.14302985675125,mp-1225496,0,0.0
NaMgP3(H4O5)2,6.441800000000001,-1.8793028687090392,mp-849748,0,7.0
La3Ag,0.0,-0.027517774999996,mp-978254,0,0.0
ZrUAl6,0.0,-0.388834366562498,mp-1215183,0,0.0
La5C2Br9,1.8211,-2.0003162078125,mp-29070,0,2.0
CePdPt4,0.0,-0.746620659285667,mp-1226749,0,0.0
Tb5Ti5O17,0.0,-3.702677214999999,mp-850834,0,0.0
Sr(BRh)2,0.0,-0.6386998189999981,mp-7348,0,0.0
Er2MgNb2O8,0.0502,-3.228935143461538,mp-2219651,0,0.0
HoMg(BiO3)2,0.0,-2.3125847475,mp-1049207,0,0.0
Sr11(Ge2N3)2,0.1774,-0.7008211702380951,mp-581913,0,0.0
UP2H6O7,2.4783,-1.834515681830356,mp-703352,0,3.0
KAuF4,2.0753,-2.069855809541666,mp-5309,0,3.0
Na7La2Sc2SiP5O24,4.11,-3.031204880964296,mp-2715755,0,6.0
LiInTe2,1.3847,-0.8370955545833321,mp-20782,0,2.0
Na3BP4PbO16,0.022299999999999,-2.299587756475039,mp-1221295,0,0.0
MgScRh2,0.0,-0.803388284999998,mp-866069,0,0.0
KLuP2O7,5.212099999999999,-3.161945163700215,mp-559395,0,7.0
RhSe2Cl7,1.87,-0.44807734864711,mp-613545,0,2.0
Mo2C,0.0,-0.139049616666665,mp-1552,0,0.0
Na2MgNb2(CuS2)4,0.0,-0.8805104310446241,mp-2229629,0,0.0
ZnNi3N,0.0,-0.220545412999999,mp-1069270,0,0.0
O8H8,4.42834,,,0,7.0
Os5C15SO15,2.13,-0.9303194306944432,mp-648912,0,3.0
NaSm3Ti2(SbO7)2,2.3868,-3.118503749229363,mp-40685,0,3.0
TmZnPd,0.0,-0.772805517500001,mp-1103059,0,0.0
Hf4CuP,0.0,-0.530056525773807,mp-1103352,0,0.0
NaMg4(PO4)3,4.873,-2.9804673033903932,mp-560981,0,7.0
Y2TlHg,0.0,-0.532747459375002,mp-1187722,0,0.0
LaS2NO8,0.0,-1.647872846666666,mp-732121,0,0.0
Al2Cu2Ni,0.0,-0.282570755166659,mp-1228962,0,0.0
TiIr3,0.0,-0.7329219958333311,mp-1089,0,0.0
Mg6CuNi,0.0,0.065791544375,mp-1022124,0,0.0
Mg6MnGa,0.0,0.08066835869612,mp-1022874,0,0.0
CuBi3PbS6,0.624699999999999,-0.6218811781818181,mp-542302,0,0.0
P2I4,1.803061,,,0,2.0
Rb4Cu4O4,1.490601,,,0,2.0
Ba3U2As4O19,2.363,-2.7091939857142853,mp-1199328,0,3.0
K3AlAs2,0.4517,-0.496511515708332,mp-541682,0,0.0
