formula,bg,formation_energy,mp-id,fidelity,bg_category
PdEr3,0.0,-0.0464814,,3,3.0
CuSe3SrTb,1.2448,-0.025824,,3,3.0
InAu5,0.0,-0.0632914,,3,3.0
SCl,2.9998,-0.00898,,3,3.0
BrHg2,0.0,-0.0521413,,3,3.0
Ni4TmHg,0.0,-0.0311287999999999,,3,3.0
Sc2Sb,0.0,-0.0227656,,3,3.0
O2NaDy,4.7986,-0.0192083,,3,3.0
TmPtPb,0.0,-0.0670061,,3,3.0
Li2SiEu,0.0,-0.0174662,,3,3.0
LiI2Au,1.7183,-0.0368362,,3,3.0
GaCdSm2,0.0,-0.0344491,,3,3.0
FeGa2Pr6,0.0,-0.0347815,,3,3.0
H2Ca2Hg,0.0,-0.019524,,3,3.0
CoNiRh,0.0,-0.0223833,,3,3.0
V3Mo,0.0,-0.0219147,,3,3.0
SAsY,0.0461,-0.021027,,3,3.0
MgCd2Ho,0.0,-0.0291108,,3,3.0
S2CrBi,0.0,-0.0298312999999999,,3,3.0
PSe4Cs3,2.389,-0.0265186,,3,3.0
AlAgPr2,0.0,-0.0317511,,3,3.0
F6K2Dy,0.0,-0.0128115,,3,3.0
HCo3Sn,0.0,-0.0180766999999999,,3,3.0
LiAsSe2,0.5828,-0.0163168,,3,3.0
NiCdPt2,0.0,-0.0469799,,3,3.0
CBrHo,0.0,-0.0274264,,3,3.0
N2NiLa2,0.0,-0.0254891,,3,3.0
MoTe4W,0.8169,-0.0424082,,3,3.0
O7Ge2Ce2,0.3537,-0.0182559,,3,3.0
O6NaTe2Tl3,2.7752,-0.0288655,,3,3.0
RuInSm,0.0,-0.0379765,,3,3.0
HSe2Pd,0.0,-0.0191856,,3,3.0
LiMgPdTl,0.0,-0.0286026999999999,,3,3.0
O6ZnInLa2,0.0,-0.0196158,,3,3.0
ZnSb4La2,0.0,-0.0364404,,3,3.0
Al5ZrPt,0.0,-0.0206817,,3,3.0
PCuGeZr,0.0,-0.0196122,,3,3.0
AlCoCuHf,0.0,-0.0262154,,3,3.0
Sn2Nd3,0.0,-0.0413322999999999,,3,3.0
CuDy6Tl2,0.0,-0.0499734,,3,3.0
H2Y2Pd,0.0,-0.0199361,,3,3.0
Ag2InHo,0.0,-0.0366962,,3,3.0
Mg2ZnAu,0.0,-0.0236489,,3,3.0
MgLuPt,0.0,-0.0446875,,3,3.0
RhIn2Pt,0.0,-0.0431313,,3,3.0
LaTl,0.0,-0.0583847,,3,3.0
Ag2InPt,0.0,-0.0417661999999999,,3,3.0
Zn3Cd,0.0,-0.0176766,,3,3.0
MgSnBa2,0.0,-0.0304382,,3,3.0
SBr2Pd,1.2238,-0.0206082,,3,3.0
O2Cl4K2Re,0.9548,-0.0162274,,3,3.0
InSn2La2,0.0,-0.0391161,,3,3.0
N2ZrEu,0.0,-0.0274932,,3,3.0
CaLa3Os,0.0,-0.0423451,,3,3.0
Al2RuAu,0.0,-0.0305986,,3,3.0
OY3Ag,0.0,-0.025632,,3,3.0
Li2SnAc,0.0,-0.0332552,,3,3.0
F6TaHg3,0.0,-0.0315389,,3,3.0
RuLa2,0.0,-0.0406616,,3,3.0
Co2Zr2Rh,0.0,-0.0263457,,3,3.0
RePt,0.0,-0.0707764999999999,,3,3.0
LiCu2Y2,0.0,-0.0178965,,3,3.0
S2CsCe,0.2184,-0.0274679,,3,3.0
H8Mg2CrSr,0.0,-0.0068547,,3,3.0
SrRh2Ir3,0.0,-0.0506304,,3,3.0
Co10YLa,0.0,-0.0203347,,3,3.0
Ga2Rh3Ba,0.0,-0.0295812,,3,3.0
Cl2BrCsHg,0.0,-0.0295103,,3,3.0
NiCdTh,0.0,-0.0478185,,3,3.0
Co4Ge4Lu3,0.0,-0.0288924999999999,,3,3.0
Mg2YHo,0.0,-0.0217867,,3,3.0
Ca5Hg,0.0,-0.019663,,3,3.0
RhU,0.0,-0.0692753,,3,3.0
F6RuPa,1.049,-0.0223665999999999,,3,3.0
Mg2Y,0.0,-0.0127105999999999,,3,3.0
Zn2Mo,0.0,-0.0206703,,3,3.0
STe2Dy,0.0,-0.0342372,,3,3.0
Al2CuRh,0.0,-0.0169422,,3,3.0
Al3Si2Y3Cd,0.0,-0.0180555999999999,,3,3.0
O6FeBa2Pa,0.0,-0.0264222,,3,3.0
Al2SiCu5,0.0,-0.0128259,,3,3.0
NiGe2Ba,0.0,-0.0239343,,3,3.0
NZr2Au,0.0,-0.0363995,,3,3.0
OF5KZrCs2,5.5492,-0.0172223,,3,3.0
Sc4Cd,0.0,-0.0175677999999999,,3,3.0
RhSmPb,0.0,-0.0521412,,3,3.0
PmSm3,0.0,-0.0443171,,3,3.0
CFe3Ce,0.0,-0.0217084,,3,3.0
B6Cu2Pa,0.0,-0.0195139,,3,3.0
KAs2Au2,0.0,-0.0376941,,3,3.0
W5Pt3,0.0,-0.0700451,,3,3.0
F6FeCs2,0.0,-0.0154529,,3,3.0
F2Ni,2.521,-0.0100512999999999,,3,3.0
MnLaPt2,0.0,-0.051491,,3,3.0
N2Ho7Tl3,0.0,-0.0492620999999999,,3,3.0
RbAg2Sb2,0.0,-0.0318332,,3,3.0
F6TiHg3,0.0,-0.026367,,3,3.0
Al2Pd3Tm,0.0,-0.0286026,,3,3.0
NaCl6Cs2Pa,0.0,-0.0247678,,3,3.0
Be2Si2U,0.0,-0.0265362,,3,3.0
NaAlAg,0.0,-0.0145162,,3,3.0
Zn2YIn,0.0,-0.022515,,3,3.0
P2Ni2RbTm,0.0,-0.0217852,,3,3.0
MgAs2,1.128,-0.0155315,,3,3.0
TaW5,0.0,-0.0692425,,3,3.0
BeTi2Mn,0.0,-0.0139107,,3,3.0
Cd5Tb,0.0,-0.033344,,3,3.0
BeZr2Ir,0.0,-0.0348937999999999,,3,3.0
Na2HgTl,0.0,-0.0375122,,3,3.0
Be4FeRh,0.0,-0.011983,,3,3.0
Ca3Pd2Sn3,0.0,-0.0260649,,3,3.0
Sr2RhAg,0.0,-0.027625,,3,3.0
Mg4TlPb,0.0,-0.027999,,3,3.0
NiGa6Sm,0.0,-0.0203427,,3,3.0
CaCu2Ga,0.0,-0.0144392,,3,3.0
O6CrSr2W,0.0,-0.0198341,,3,3.0
CaGe3Nb,0.0,-0.0204624,,3,3.0
LiCo2Ga2,0.0,-0.0140828,,3,3.0
N2MnRe,0.0,-0.027038,,3,3.0
NInLu3,0.0,-0.0429763,,3,3.0
PSe3Hg,1.298,-0.0279157,,3,3.0
AlFeZr2,0.0,-0.0221455,,3,3.0
SrIn2Ac,0.0,-0.0454653,,3,3.0
F6MnCe,0.2489,-0.0140507,,3,3.0
Cl4RbAg,1.4591,-0.0150007,,3,3.0
O6AlCa2Ta,4.3892,-0.0164705,,3,3.0
P4BaAu2,0.585,-0.031953,,3,3.0
F6Rb3Sb,4.7745,-0.0148156,,3,3.0
AgNd2Ir,0.0,-0.0479746999999999,,3,3.0
Ni3Se8,0.0,-0.0191904,,3,3.0
O12VSb4,0.7468,-0.0157623,,3,3.0
BPt6U2,0.0,-0.0712407999999999,,3,3.0
SeI2Tb2,0.0,-0.0390848,,3,3.0
O2Cl2HgPb2,2.5498,-0.0364959,,3,3.0
Cu2HfHg,0.0,-0.0404373,,3,3.0
O6Ca2ZnPd,0.0,-0.0119902,,3,3.0
H8ScFeZn2,0.0,-0.0073488,,3,3.0
PNbTa,0.0,-0.0374271,,3,3.0
Ge3RuTm,0.0,-0.0293452,,3,3.0
SiI2Tm2,0.0484,-0.0386344,,3,3.0
O4SeAg,0.4481,-0.01322,,3,3.0
PNdAu,0.0,-0.042232,,3,3.0
H6O5NaCl,3.5123,-0.0058838,,3,3.0
SiCeOs,0.0,-0.0428779,,3,3.0
Co2NiU2,0.0,-0.0516471,,3,3.0
Se2RbBi,1.2322,-0.0356933,,3,3.0
PdTm6Pb2,0.0,-0.0556516,,3,3.0
LiSi2Rh2,0.0,-0.0188516,,3,3.0
MgTbAu2,0.0,-0.0484777,,3,3.0
ScRh4Cd,0.0,-0.0303855,,3,3.0
H8Mg2MnNp,0.3196,-0.0138509,,3,3.0
Sn3Er,0.0,-0.0400012,,3,3.0
MnPd5Sb,0.0,-0.0318175,,3,3.0
F4MgIn,2.8977,-0.0117817,,3,3.0
Zn2GdAc,0.0,-0.0443724,,3,3.0
Cd2Sb,0.0,-0.0326822,,3,3.0
BeRh7,0.0,-0.0301931,,3,3.0
In4Eu,0.0,-0.0378307,,3,3.0
Cd3Tl2,0.0,-0.0471188,,3,3.0
O3KPa,3.497,-0.0287136,,3,3.0
Ni2RhTh,0.0,-0.040992,,3,3.0
Ni2GaLa,0.0,-0.0234912,,3,3.0
BF4KI2Pb,2.5841,-0.02215,,3,3.0
Li2MgAu,0.0,-0.0202964,,3,3.0
In2CeSm,0.0,-0.0395239,,3,3.0
MnSb2La,0.0,-0.0348175,,3,3.0
AlFeOs2,0.0,-0.0427436,,3,3.0
O6RhBa2Pu,0.0,-0.02864,,3,3.0
KAu5,0.0,-0.0592991999999999,,3,3.0
PdAgHf,0.0,-0.0428385,,3,3.0
CaSrIr2,0.0,-0.043965,,3,3.0
Na3RbHg,0.0,-0.020436,,3,3.0
GePd5In,0.0,-0.0314442,,3,3.0
F7KCa2,1.2876,-0.0082197,,3,3.0
O3Cu2,0.0,-0.0104149,,3,3.0
F11NaCoZr2,1.9593,-0.0116457,,3,3.0
Cu4LaHg,0.0,-0.0288788,,3,3.0
Pd2Sn5Ba,0.0,-0.0360322999999999,,3,3.0
Al3Si2ZnTm3,0.0,-0.0242147,,3,3.0
F6Rb2Er,0.0,-0.0158326,,3,3.0
PCuPr,0.0,-0.024078,,3,3.0
CuGa6Sr,0.0,-0.0173138,,3,3.0
Li4N6Si2Ca3,2.7893,-0.0088203999999999,,3,3.0
GaSn2Tl2,0.0,-0.0464547,,3,3.0
Al3RuEu2,0.0,-0.0280507999999999,,3,3.0
CO9CaCu2Ba4,0.6893,-0.0178649,,3,3.0
Al2MnRe,0.0,-0.0264867,,3,3.0
N2HoNp,0.0,-0.0451667,,3,3.0
Sn3Tb3Ir2,0.0,-0.0496545,,3,3.0
Sc2CdIr,0.0,-0.0333524,,3,3.0
MgCuTe3Ba,0.0,-0.0295064,,3,3.0
Cl2SrHg,4.0432,-0.0285526,,3,3.0
HBO4Pb2,3.1385,-0.0250554,,3,3.0
RhPt4,0.0,-0.0629014,,3,3.0
Cl3SeCs,1.9713,-0.0174465,,3,3.0
Be2MnCo,0.0,-0.011401,,3,3.0
CRh3Tb,0.0,-0.0322029,,3,3.0
CoZr6Sb2,0.0,-0.031296,,3,3.0
CClLu,0.0,-0.0258956,,3,3.0
Al4ZnNd,0.0,-0.0149802,,3,3.0
AlCdTm,0.0,-0.0304369,,3,3.0
F6KScTl2,5.1017,-0.0218794,,3,3.0
Co3Ga2Th,0.0,-0.0303656,,3,3.0
O2NaEr,4.8683,-0.0198931,,3,3.0
PY2I2,0.0,-0.0296326,,3,3.0
O4ErU,0.0,-0.0335274,,3,3.0
H6AlRb3,3.4224,-0.0093669,,3,3.0
AlSi2Ti2,0.0,-0.0125358,,3,3.0
Zr3Ag4,0.0,-0.0312254,,3,3.0
SSe3Sr4,2.5781,-0.022231,,3,3.0
SiRu2Re,0.0,-0.0380833,,3,3.0
Fe2ErTl,0.0,-0.0399141,,3,3.0
F2Rb,2.4718,-0.0112083,,3,3.0
NiZnPd2,0.0,-0.0240884,,3,3.0
NaBr6Cs2La,4.8941,-0.02605,,3,3.0
Li2O8V2MnBa,1.6001,-0.0132422,,3,3.0
Si3NiLu,0.0,-0.0209946,,3,3.0
HCs3Pb,0.0,-0.0386784,,3,3.0
GeInTe3,0.4204,-0.0330403,,3,3.0
Co2RhU,0.0,-0.0432472,,3,3.0
NiCsHg3,0.0,-0.0518725,,3,3.0
Mg6CoGa2,0.0,-0.0089316999999999,,3,3.0
Be2F8NaK3,7.7855,-0.0080045,,3,3.0
AlKBr6Rb2,4.0123,-0.0190797999999999,,3,3.0
Cu3Pt2Th,0.0,-0.047611,,3,3.0
HRb3Sb,0.0,-0.0208995,,3,3.0
LiCaBi,0.551,-0.0310845999999999,,3,3.0
CrSe4Pu,0.0,-0.0356897,,3,3.0
Ge2In3Dy3Pt,0.0,-0.0399636,,3,3.0
S4SnBi2,0.6816,-0.0333877999999999,,3,3.0
Li2MgBa2,0.0,-0.0177271,,3,3.0
ZnSbPu,0.0,-0.0538581,,3,3.0
LiNi2Sb2Er,0.0,-0.0272674999999999,,3,3.0
Tm3Pt2Tl3,0.0,-0.0650522,,3,3.0
LiMgPb,0.0,-0.0280263,,3,3.0
H4NaAl,5.0962,-0.0045089,,3,3.0
Mg3Rh2Pr,0.0,-0.0214307,,3,3.0
BeS2K2,3.2376,-0.0092414,,3,3.0
LuPb,0.0,-0.0661525,,3,3.0
Li2AlPr,0.0,-0.0141739999999999,,3,3.0
KGeI3,0.6015,-0.028306,,3,3.0
NaP2Cu2Er,0.0,-0.0184557,,3,3.0
MgSrPb,0.0,-0.0350046,,3,3.0
AlFe8,0.0,-0.017019,,3,3.0
PFePd5,0.0,-0.0278915,,3,3.0
LiF5Mn,2.2067,-0.0082656,,3,3.0
MgKCu2As2,0.0,-0.0144061,,3,3.0
Te4HgTl2,0.0,-0.0518065,,3,3.0
Al3Ta2Ir,0.0,-0.0386112,,3,3.0
Si2PtTh,0.0,-0.0476509,,3,3.0
O6MgRhGd2,0.0,-0.0221122,,3,3.0
RhPdSm2,0.0,-0.039721,,3,3.0
MgGaLu,0.0,-0.02607,,3,3.0
Zn2GaHf,0.0,-0.0269334,,3,3.0
O4NaBr,3.5381,-0.0084698,,3,3.0
LiCl6Cs2Gd,4.3416,-0.0208364,,3,3.0
PClLa2,0.0,-0.0280789,,3,3.0
CdBa2Pt,0.0,-0.0455183,,3,3.0
KZn,0.0,-0.0108744,,3,3.0
Ti2MnPd,0.0,-0.0211949,,3,3.0
LaHg8,0.0,-0.0656564999999999,,3,3.0
Ga2HoAu,0.0,-0.0385337,,3,3.0
Na2P2Ir,0.0,-0.0207655,,3,3.0
Co8In,0.0,-0.0189793999999999,,3,3.0
AlCa2Ge2,0.0,-0.0136011,,3,3.0
Co2In3Hf3,0.0,-0.040691,,3,3.0
Na2InTl2,0.0,-0.0374508,,3,3.0
O2K2NiCs,1.0784,-0.0150358,,3,3.0
Ta8Pt,0.0,-0.0672292999999999,,3,3.0
H2SnTh3,0.0,-0.0554778,,3,3.0
CY2Pb,0.0,-0.0360736,,3,3.0
NaCuSe3Y,0.0,-0.0191848999999999,,3,3.0
Lu3Ir2Pt,0.0,-0.0643789,,3,3.0
CuSe3ErPb,1.2543,-0.0346906,,3,3.0
Li2AlTb,0.0,-0.0150085,,3,3.0
CdLaPb,0.0,-0.0503864,,3,3.0
ScPt2Au,0.0,-0.0570009999999999,,3,3.0
MgMnNi4,0.0,-0.0148721999999999,,3,3.0
ScTmIr2,0.0,-0.0532278,,3,3.0
AsSm2,0.0,-0.037422,,3,3.0
Si2MnNi,0.0,-0.0141058,,3,3.0
ZnIrTh,0.0,-0.0610289,,3,3.0
N3GaBa3,0.5454,-0.0239331,,3,3.0
Al3ZnGe2Pr3,0.0,-0.0234272999999999,,3,3.0
NSr2Sn,0.0,-0.0231554,,3,3.0
F6MgSc,0.0,-0.0084329,,3,3.0
Br6Cs2Au,0.0,-0.0300633,,3,3.0
H2InHf2,0.0,-0.033524,,3,3.0
O6TiFeBaLa,0.0,-0.0184028,,3,3.0
PbU2,0.0,-0.0941834999999999,,3,3.0
Mg2SeTe,2.9754,-0.0180258,,3,3.0
Sc3Cd5,0.0,-0.0246916,,3,3.0
MgLaOs,0.0,-0.0400725,,3,3.0
Fe6As4Tb,0.0,-0.0217976,,3,3.0
CaRuTe2I,0.0,-0.0313776,,3,3.0
ScGa2Ir,0.0,-0.0303971,,3,3.0
O2CuIn,0.6454,-0.0165607,,3,3.0
O4ScSr2,0.0,-0.0150061999999999,,3,3.0
MgPdPr,0.0,-0.0277526,,3,3.0
F6MnNd,0.0577,-0.0138625,,3,3.0
Be3Cu2,0.0,-0.008836,,3,3.0
NaBr6MoCs2,2.1962,-0.0246326,,3,3.0
CSbPr3,0.0,-0.036112,,3,3.0
Al3RuSm2,0.0,-0.0251422,,3,3.0
P2CrCuSe6,0.7129,-0.0178225,,3,3.0
F4Rb2Hg,2.2578,-0.0199845,,3,3.0
CdHg4,0.0,-0.0605733,,3,3.0
CuSe4Pd,0.0,-0.0215426,,3,3.0
Cu2GaPm,0.0,-0.0230806,,3,3.0
BO3Fe,0.6877,-0.0109029,,3,3.0
PRhNp,0.0,-0.0510730999999999,,3,3.0
Li2GaTe2,0.0,-0.0196627,,3,3.0
BPrPt3,0.0,-0.0532814,,3,3.0
PNiPu,0.0,-0.0463533,,3,3.0
Al3OsTh2,0.0,-0.0483566999999999,,3,3.0
Nb2RuTa,0.0,-0.0421281,,3,3.0
SeLa2Pb,0.0,-0.0471018,,3,3.0
Tm2IrAu,0.0,-0.0620852,,3,3.0
ZnYLa,0.0,-0.0284163999999999,,3,3.0
SbI2La2,0.0,-0.0409697,,3,3.0
CdPbBi2,0.0,-0.0657108,,3,3.0
AuTl5,0.0,-0.071821,,3,3.0
F6PtPb,2.6368,-0.0227869,,3,3.0
CoRh2Te2,0.0,-0.0321056,,3,3.0
MnNi5Te,0.0,-0.019604,,3,3.0
FeSn2Hf6,0.0,-0.0521403999999999,,3,3.0
Fe4As12Ce,0.0,-0.0215577,,3,3.0
AlNbRh2,0.0,-0.02796,,3,3.0
PdIn2Pr,0.0,-0.0364512,,3,3.0
Be5Dy,0.0,-0.0117045999999999,,3,3.0
Li3Sb2La,0.3248,-0.0217596,,3,3.0
LiSiCo2,0.0,-0.0120995,,3,3.0
MnSe3AgCs,0.0,-0.0253414,,3,3.0
BrSr3,0.0,-0.0223988,,3,3.0
Sc2NiRh,0.0,-0.0204368,,3,3.0
MgSe4Lu2,1.8861,-0.029903,,3,3.0
Li2SnCe,0.0,-0.021754,,3,3.0
CN2Cl2Ca2,5.0386,-0.0108961,,3,3.0
Li2F8TiHf,1.1749,-0.0128630999999999,,3,3.0
Be2Ti2Rh,0.0,-0.015423,,3,3.0
H2Ti,0.0,-0.0082034,,3,3.0
SeSr2I2,3.3323,-0.0296614,,3,3.0
CaGe2In2,0.0,-0.0232448,,3,3.0
Fe2Zr4In5,0.0,-0.0300064,,3,3.0
O6MgTiBa2,0.0,-0.0165366,,3,3.0
Li2SbTl,0.4417,-0.0290514,,3,3.0
Pd2SnPu,0.0,-0.0533292,,3,3.0
Ni2MoTc,0.0,-0.0255935999999999,,3,3.0
Li3O8Fe4Ni,0.0515,-0.0108422,,3,3.0
LiO6FNb2Ce,0.0,-0.0169935,,3,3.0
Mn5Co,0.0,-0.0180669,,3,3.0
Al6PdBa,0.0,-0.0153088,,3,3.0
Zr2PtHg,0.0,-0.0506655,,3,3.0
ClSe2Y2,0.0,-0.0229001,,3,3.0
ClMnHf,0.0,-0.030572,,3,3.0
Ni5Np,0.0,-0.0313229,,3,3.0
Pr2Ir,0.0,-0.0532815,,3,3.0
F6K3Cu,2.251,-0.0086935,,3,3.0
O5SiCaV,0.0312,-0.0116182,,3,3.0
Al2Ta3,0.0,-0.0432692,,3,3.0
OK2As2Nd2,0.0,-0.0231121,,3,3.0
Ni2Zn3Pr,0.0,-0.019744,,3,3.0
O7ScGe2Ho,4.6636,-0.0160008,,3,3.0
Al3RuLa,0.0,-0.0208642,,3,3.0
TiInIr2,0.0,-0.0486029,,3,3.0
CaAu2Tl,0.0,-0.0556819,,3,3.0
Ca2CuSr,0.0,-0.0141778999999999,,3,3.0
O5K4Fe2Cs2,1.4808,-0.0150452,,3,3.0
SbNdHf,0.0,-0.0486365,,3,3.0
Pd2SnU,0.0,-0.0516107,,3,3.0
O2BrSnBi,1.2026,-0.0304448,,3,3.0
Be2NbRu2,0.0,-0.0227577,,3,3.0
CaRh2Lu,0.0,-0.0338864,,3,3.0
LaPtHg2,0.0,-0.0630926,,3,3.0
CoPt,0.0,-0.043925,,3,3.0
S3Bi2,1.3587,-0.0374959,,3,3.0
GaGeSr,0.0,-0.019828,,3,3.0
GeRh2Ta,0.0,-0.0389223,,3,3.0
Al8Ni,0.0,-0.008796,,3,3.0
P4Ti,0.0,-0.0119891,,3,3.0
GaCePt,0.0,-0.0448997,,3,3.0
CuPt5,0.0,-0.0611183,,3,3.0
Al2PPb,0.0,-0.0255368,,3,3.0
MgPm,0.0,-0.0245979,,3,3.0
Cu2Ho,0.0,-0.0267765999999999,,3,3.0
Ge2Ho2Tl,0.0,-0.0424166,,3,3.0
O8MgRbMo2,0.0,-0.0142711,,3,3.0
NiCe2Ir2,0.0,-0.0502373,,3,3.0
BFe4Tm,0.0,-0.0222131,,3,3.0
Si3P4Ni,0.469,-0.011271,,3,3.0
MnCo4W,0.0,-0.026134,,3,3.0
RhTe3BaSm,0.0,-0.0395412,,3,3.0
LiCdInAu,0.0,-0.0342498,,3,3.0
Si4Sc3Au4,0.0,-0.0333967,,3,3.0
Co2NiHo3,0.0,-0.0332677,,3,3.0
Cr2NbW,0.0,-0.0348806,,3,3.0
Mo2Ta,0.0,-0.0456354,,3,3.0
AsEuPb,0.0,-0.0507522,,3,3.0
B18SrBa2,0.0331,-0.0116925,,3,3.0
H3S,4.6232,-0.0051129,,3,3.0
BeN2Sn,1.7002,-0.0151443999999999,,3,3.0
NaK2Tl2,0.0,-0.0332353,,3,3.0
NDy3Pb,0.0,-0.046876,,3,3.0
Al3MnGe2La3,0.0,-0.0239012,,3,3.0
NZnTc,0.0,-0.0194409,,3,3.0
AlAgGd2,0.0,-0.0395152,,3,3.0
In2LuPt,0.0,-0.0489594999999999,,3,3.0
CoSb,0.0,-0.02735,,3,3.0
ScSbGd,0.0,-0.0377047,,3,3.0
LiSi2Hf2,0.0,-0.0301022,,3,3.0
Al5MnSm,0.0,-0.0148361,,3,3.0
Ni2BaIr,0.0,-0.0358920999999999,,3,3.0
NaPIr,0.0,-0.0291491,,3,3.0
AlCaAg4,0.0,-0.0239461,,3,3.0
Li2O6Cr2Co,0.0,-0.0109334,,3,3.0
Y3Pt5,0.0,-0.0555341,,3,3.0
Si2Ni2Tb,0.0,-0.0207026,,3,3.0
F2Sr2Pb,0.0,-0.0282683,,3,3.0
OZnAsSm,1.2168,-0.0231043999999999,,3,3.0
C2Cl5Sc4,0.0,-0.0123711,,3,3.0
LiS6Hf3,0.0,-0.0265499,,3,3.0
MgPd2Au,0.0,-0.0355071999999999,,3,3.0
ZnBrSr2,0.0,-0.0203114,,3,3.0
SiRe3U2,0.0,-0.071866,,3,3.0
Li2AlCu,0.0,-0.0071329,,3,3.0
SrPdSb2,0.0,-0.0332169999999999,,3,3.0
Na8Mg,0.0,-0.004256,,3,3.0
RhCdSn2,0.0,-0.0342653,,3,3.0
AlPb7,0.0,-0.0671687,,3,3.0
Ca6Sb2Au,0.0,-0.0232956,,3,3.0
CoSm2,0.0,-0.0354082,,3,3.0
OsPa2,0.0,-0.0907303,,3,3.0
Sc3Pt2Au,0.0,-0.0433798,,3,3.0
CuGa6Pr,0.0,-0.0200048,,3,3.0
O8P2SrTm,0.0,-0.0150198,,3,3.0
SiZn2Zr,0.0,-0.0173579,,3,3.0
Li4O12V2MnW,1.4769,-0.0127274,,3,3.0
F3KZn,4.4373,-0.0092664,,3,3.0
NMo3Pd,0.0,-0.0294608999999999,,3,3.0
HLi2O5PCo,1.2264,-0.0087676,,3,3.0
SiIPr,0.0,-0.031173,,3,3.0
OsU,0.0,-0.0878946,,3,3.0
O4Na2GeSr,3.9566,-0.011563,,3,3.0
SiHgAc2,0.0,-0.0652775,,3,3.0
MnSb2Pa,0.0,-0.0484632999999999,,3,3.0
F4Ti,4.6677,-0.0095602,,3,3.0
Ga2SrAu,0.0,-0.0316971,,3,3.0
GeSe4SrAu2,0.4301,-0.0332159,,3,3.0
H3ZrPt,0.0,-0.022788,,3,3.0
GeI2Pr2,0.1656,-0.0372141999999999,,3,3.0
Si3Tm5,0.0,-0.0368967,,3,3.0
Se2AgAu,0.0,-0.0352142,,3,3.0
ReIr4,0.0,-0.0712188,,3,3.0
LiOF4V,2.2933,-0.0086263,,3,3.0
MgKHg,0.0,-0.0273569,,3,3.0
AlCuTh,0.0,-0.0399876,,3,3.0
F4NaTm,7.6722,-0.0156845,,3,3.0
GaZr2Pt2,0.0,-0.0447843999999999,,3,3.0
S4V2Co,0.0,-0.0138805,,3,3.0
S7Tb5,0.0,-0.027457,,3,3.0
MgMn2Pu,0.0,-0.037822,,3,3.0
Ni3YRh2,0.0,-0.0242925,,3,3.0
MgZn4Nd,0.0,-0.0173819,,3,3.0
O2F2Mg,2.3051,-0.0070975,,3,3.0
Al2NiSr,0.0,-0.0139418,,3,3.0
KSe3,0.0,-0.0176854,,3,3.0
K2AgSb,1.3969,-0.0217996,,3,3.0
Li4As4Y3,0.0,-0.016973,,3,3.0
NMg3Sn,0.0,-0.0125555,,3,3.0
RhSb2Er6,0.0,-0.0464374,,3,3.0
ClBrAu2,0.4056,-0.0416203,,3,3.0
Al4Ge2Eu3,0.0,-0.0261023,,3,3.0
PCuLa,0.0,-0.0240235,,3,3.0
OF3Sb,3.4384,-0.0128566,,3,3.0
CdSmPb,0.0,-0.050737,,3,3.0
Mn2Ge,0.0,-0.0187189,,3,3.0
Li3Se2Pd,0.0,-0.0143401,,3,3.0
B2Rh7Ba3,0.0,-0.0311402,,3,3.0
S2Se2Rb,0.0,-0.0163162,,3,3.0
MgSnPu,0.0,-0.0505546999999999,,3,3.0
LiF6Pt,0.0913,-0.013563,,3,3.0
LiMgCo4,0.0,-0.0126593,,3,3.0
O6MgGeLa2,5.0923,-0.0179198,,3,3.0
ClGa,1.3426,-0.0128345,,3,3.0
LaTaIr2,0.0,-0.0636835999999999,,3,3.0
CSi2Mn2Tb2,0.0,-0.0235389,,3,3.0
Sc6CoTe2,0.0,-0.0203774,,3,3.0
O4Co2Tc,0.0,-0.0148168,,3,3.0
ZrSnHo,0.0,-0.0392233,,3,3.0
O5F11Bi7,4.2171,-0.0290011,,3,3.0
Si2ZrPt2,0.0,-0.0393312,,3,3.0
CoZr6Sn2,0.0,-0.0308628,,3,3.0
NSc3Au,0.0,-0.0257026,,3,3.0
MgAgHo2,0.0,-0.0337549,,3,3.0
SiSnPm2,0.0,-0.0340834,,3,3.0
CaAsIn2,0.0,-0.0247057,,3,3.0
Li2Sr2Pb,0.0,-0.0253478,,3,3.0
Er3Ir,0.0,-0.0562921,,3,3.0
ZnCs4Bi2,0.7286,-0.0464517,,3,3.0
CSi2Ru2Pr2,0.0,-0.0274187,,3,3.0
YPmTl2,0.0,-0.0547394,,3,3.0
La2HgTl,0.0,-0.0573688999999999,,3,3.0
OAsPdPr,0.0,-0.0276525,,3,3.0
BaLa3Ir,0.0,-0.0483778,,3,3.0
ZnEu2Ir2,0.0,-0.053188,,3,3.0
AgLaHg,0.0,-0.048091,,3,3.0
B5Ru3Ho2,0.0,-0.0245528,,3,3.0
BN3Ba3,0.5904,-0.0229879,,3,3.0
ScZnCd,0.0,-0.0197989,,3,3.0
ZrTb3,0.0,-0.0426504,,3,3.0
LiIn2Ac,0.0,-0.0403669,,3,3.0
LiSiNd,0.0,-0.0192604,,3,3.0
CuGe2In3Er3,0.0,-0.0344654,,3,3.0
TmLuPb2,0.0,-0.0652553,,3,3.0
Na2ClI,4.8428,-0.014946,,3,3.0
AlFe2Dy,0.0,-0.0232414,,3,3.0
Si2Cd2La,0.0,-0.025124,,3,3.0
LiAgSn2,0.0,-0.0264865,,3,3.0
O8NbMo2,0.0,-0.0161268,,3,3.0
CuAs2Pr,0.0,-0.0256686,,3,3.0
Li4KSr,0.0,-0.0066231,,3,3.0
