formula,bg_1,fidelity_id_1,bg_2,fidelity_id_2
S4NiCu2Sn,0.0,2,0.0,3
Si3CuNp,0.0,2,0.0,3
FeLu3,0.0,2,0.0,3
MgZrRe4,0.0,2,0.0,3
CSi2ErW2,0.0,2,0.0,3
KCa3,0.0,0,0.0,2
CSnDy2,0.0,2,0.0,3
AlPFe5,0.0,2,0.0,3
H6Eu2Pt,0.0,2,0.0,3
Cr5Ta,0.0,2,0.0,3
MgAlHg2,0.0,2,0.0,3
Rh2InHf,0.0,2,0.0,3
H8O4Cl2Fe,0.2235,2,1.2922,3
NiRu2Dy3,0.0,2,0.0,3
SiBr3,3.8956,2,4.474,3
O6AlCa2Ta,3.8998,2,4.3892,3
S4CdTb2,1.817,2,2.3296,3
NaRh2Sn,0.0,2,0.0,3
Mn2Ge2Er,0.0,2,0.0,3
SbTe2,0.0,0,0.0,3
S6Ti2Pd,0.1979,2,0.4442,3
F6ScHf,0.0,2,0.0,3
KNi2As2Tb,0.0,2,0.0,3
SiCl2Ir,0.0,2,0.0,3
Ga3Ru2Tm2,0.0,2,0.0,3
CY3Bi,0.0,2,0.0,3
Pd5Bi2,0.0,2,0.0,3
O5Ti2Se2U2,0.0,2,0.0,3
Al3MnGe2Pr3,0.0,2,0.0,3
CTm2,0.0,2,0.0,3
HScLa3,0.0,2,0.0,3
Na2GePd2,0.0,2,0.0,3
ScAg2,0.0,2,0.0,3
In4Te4,0.0,0,0.3181819999999999,5
LiTiIr2,0.0,0,0.0,3
SrCd2Hg,0.0,2,0.0,3
Sr2F2S2Ag2,1.254096,0,2.312078,5
H2TiNb,0.0,2,0.0,3
H6Y2Re,0.0,2,0.0,3
MgRu2Nd3,0.0,2,0.0,3
Al5YRu,0.0,2,0.0,3
Mg2Ag2In,0.0,2,0.0,3
Zr2AgAu,0.0,2,0.0,3
BiPbClO2,2.073699999999999,0,2.72034,4
Li2O5Ge2,3.3804,2,3.9483,3
O3NaTc,0.0,2,0.0,3
I8Zr4,0.057019,0,0.4478939999999999,5
Mg2Sn,0.0,0,0.0611,3
S4SnBi2,0.4646,2,0.6816,3
O3SrMo,0.0,2,0.0,3
K4Ag2As2,1.119908,0,1.734808,5
Cs3Nb9(TeO8)4,1.4336,0,3.22,6
ScY5,0.0,2,0.0,3
Rh7U,0.0,2,0.0,3
Li2ZnHg,0.6725999999999991,0,0.0,3
Ca2Si,0.320999999999999,0,1.9,6
Bi2Cs2O4,2.320559,0,3.301995,5
VPd2,0.0,0,0.0,2
O6NiPdNd2,0.0,2,0.4707,3
P2Fe2Er,0.0,2,0.0,3
NFBa6Pb2,0.0,2,0.0,3
Sr2InPt2,0.0,0,0.0,2
MnNiTe4,0.0,2,0.0,3
Ca4Sb2,0.0,0,0.4748639999999999,5
Si2Sc3Ga3Pd,0.0,2,0.0,3
AlLaTl,0.0,2,0.0,3
S2TbTl,1.3427,2,1.7574,3
Si2Sc2In,0.0,2,0.0,3
BeCl2,7.0981,3,7.608890000000001,4
Co2Y4In5,0.0,2,0.0,3
ZnAgBa,0.0,2,0.0,3
SiMoTh,0.0,2,0.0,3
Al3Ge2RuEr3,0.0,2,0.0,3
O5Zr2Te2Pr2,0.6555,2,1.0603,3
BeBTa,0.0,2,0.0,3
C2Sc2Br,0.0,2,0.0,3
S3Sc4Ge,0.0,2,0.0,3
Be2PdPt2,0.0,2,0.0,3
K3AsBr6,2.9616,0,2.9068,2
RuTb6Bi2,0.0,2,0.0,3
PdPm2Pt,0.0,2,0.0,3
S3ScCuBa,0.7015,2,1.0144,3
HCl2Y,4.1053,2,4.8315,3
O6Ca2SmW,0.0,2,0.0,3
Cl6K2Ba,2.552,2,2.8071,3
Pb2Ga4O8,3.280834999999999,0,4.493931,5
NOF4Cl,1.7701,2,2.2431,3
NMn,0.0,2,0.0,3
Se2Lu6Os,0.0,2,0.0,3
Tb2Tl,0.0,2,0.0,3
O2CoBrSb,0.0,2,0.4598,3
Ga2PrHo,0.0,2,0.0,3
FeSb4Nd2,0.0,2,0.0,3
Eu(InAs)2,0.0,0,0.0,6
KNi2As2Dy,0.0,2,0.0,3
TiTaOs2,0.0,2,0.0,3
Mn2InU,0.0,2,0.0,3
MgAs2Sn,0.4654,2,0.832,3
O4Cl3SrBi3,0.3833,2,0.7417,3
MgAg2Gd,0.0,2,0.0,3
Mn4Ge4Sr3,0.0,2,0.0,3
LuHg3,0.0,2,0.0,3
Al5Ni3,0.0,2,0.0,3
Br6Cs2W,0.0,2,0.0,3
HNiPd3,0.0,2,0.0,3
Cl2AsSm2,0.0,2,0.0,3
NiGa2La,0.0,2,0.0,3
LiP2Rh2Pr,0.0,2,0.0,3
F6GeCe,0.8293,2,0.9583,3
NdErTl2,0.0,2,0.0,6
MgSr2Tl,0.0,2,0.0,3
Fe5Ta3,0.0,2,0.0,3
Si2Ti2Ru,0.0,2,0.0,3
V2Te2,1.009932,0,1.534496,5
F6KIn3,3.5411,2,4.0482,3
Y2In2La,0.0,2,0.0,3
TbErHg2,0.0,0,0.0,2
Cl6K2RbGd,3.4223,2,4.7632,3
Ta2Te8I2,0.272512,0,0.4087849999999999,5
CaGa3Ir,0.0,2,0.0,3
YRh4Cd,0.0,2,0.0,3
Dy2Ir2Tl,0.0,2,0.0,3
ZrSn2,0.0,0,0.0,2
SCo,0.0,2,0.0,3
Si10ScY4,0.0,2,0.0,3
TiNb2Re,0.0,0,0.0,3
CGe2Mo2Tb2,0.0,2,0.0,3
SbLuPt,0.0,2,0.0,3
S2Ag3Au,0.468,2,0.77,3
AlCoCuHf,0.0,2,0.0,3
As2LaAu,0.0,2,0.0,3
Ni5Pr,0.0,2,0.0,3
Y6Cr2Be2S14,1.061639,0,1.942104,5
HBr2Sm,3.5511,2,4.1741,3
Bi2Cs3Br9,2.54677,0,3.261566,5
Ga2SrPm,0.0,2,0.0,3
In3Hg,0.0,0,0.0,3
Cr2Fe2O6,1.828414,0,2.824085,5
Cs2Ni3Se4,0.994198,4,1.923131,5
Mn2Au5,0.0,0,0.0,2
Ca6RhBi2,0.0,2,0.0,3
S3K2Rh,0.0,2,0.0,3
Cu3Rh,0.0,0,0.0,2
PTi2Se2,0.0,2,0.0,3
Zr3Rh,0.0,0,0.0,2
N2EuDy,0.0,2,0.0,3
PFePd,0.0,2,0.0,3
Al2Ir3Th,0.0,2,0.0,3
NaAs2Pd2Er,0.0,2,0.0,3
F6AlRb3,6.3628,2,7.1991,3
B4Tb2Os5,0.0,2,0.0,3
Sr2Be2B2O7,4.0798,0,8.0,6
RhDyAu2,0.0,2,0.0,3
ScFe2In,0.0,2,0.0,3
NiRuPt2,0.0,2,0.0,3
Co2PdCe2,0.0,2,0.0,3
Mg2Zn2Ga,0.0,2,0.0,3
Rh2InTa2,0.0,2,0.0,3
KTe2Pb2,0.0,2,0.0,3
O8S2KIn,3.8158,2,4.433,3
Fe3Re4,0.0,2,0.0,3
Zr2MoRu,0.0,2,0.0,3
Cl2SeSr2,3.4194,2,3.9527,3
NaCuGa2,0.0,2,0.0,3
Se2Br6Ru,0.7262,2,0.9846,3
PBaLa2,0.0,2,0.0,3
K2P2O8N8H12C4,5.238256,0,6.872532,5
Hg1Te1,0.0,0,0.133608,5
HScY3,0.0,2,0.0,3
Mg3PdBa,0.0,2,0.0,3
Ga6SmAu,0.0,2,0.0,3
Cd2BaLa,0.0,2,0.0,3
BNPtPu,0.0,2,0.0,3
Cr8P4O16Br4,2.185392,0,3.284625,5
La4Pt,0.0,2,0.0,3
PCd2Pm,0.0,2,0.0,3
LiCd4Tl,0.0,2,0.0,3
CuGa6Ho,0.0,2,0.0,3
SrSbHg2,0.0,2,0.0,3
Sc6CdSb2,0.0,2,0.0,3
Ba2Lu1Ru1O6,0.056315,0,2.072719,5
K2Te3Hf,0.9404,2,1.2241,3
ClBr2Rb3,4.3468,2,4.9867,3
Li2SiCe,0.0,2,0.0,3
Y5La,0.0,2,0.0,3
MnAsCs,0.0,2,0.0,3
MgAu,0.0,0,0.0,3
S7PbBi4,0.5571,2,0.7521,3
YLuHg2,0.0,2,0.0,3
MgKTe3Dy,1.4891,2,1.8829,3
O7PVMn2,0.4887,2,0.5463,3
Mg3CaCu,0.0,2,0.0,3
O3AlK3,3.0521,2,3.5468,3
Cu2Pr2Tl,0.0,2,0.0,3
NO2Na2As,2.8498,2,3.3192,3
Mn2BrSm2,0.0,2,0.0,3
Tb3Ni13B2,0.0,0,0.0,6
Sc3CdOs2,0.0,2,0.0,3
Fe3NiAs8,0.0,2,0.0,3
ScIn2Ir,0.0,2,0.0,3
AgHg4,0.0,2,0.0,3
Tl4Ag4Se4,0.494083,0,1.069677,5
LiCd,0.0,0,0.0,3
AlV6Sn,0.0,0,0.0,3
P4Ca3Ni2Cu2,0.0,2,0.0,3
In6LaPt,0.0,2,0.0,3
Br2Tc,0.4213,2,1.0316,3
F6HgTl,0.1154,2,0.6644,3
Al3Ni2Ru,0.0,2,0.0,3
NbTe4,0.0,0,0.0,3
Ni2ZnAu,0.0,2,0.0,3
Li5As3,0.0,2,0.0,3
RbInPb,0.0,2,0.0,3
RbBi2,0.0,2,0.0,6
B2Ir3Th,0.0,2,0.0,3
MgCuZn4,0.0,2,0.0,3
ScZn2Tm,0.0,2,0.0,3
MgGeY,0.0,2,0.0,3
FeGa2Zr,0.0,2,0.0,3
Ti2SnAu,0.0,2,0.0,3
FeZn2Er3,0.0,2,0.0,3
Na3KCd,0.0,2,0.0,3
RhDyPb,0.0,2,0.0,3
AsTl,0.0,2,0.0,3
AlGa3Ge2Ho3,0.0,2,0.0,3
HoAuTl,0.0,2,0.0,3
Ge2Rh2Nd,0.0,2,0.0,3
La5Pb,0.0,2,0.0,3
Ag2Pt7,0.0,2,0.0,3
MgLuPb,0.0,2,0.0,3
Ba(AlCl4)2,5.3891,0,6.6854,4
Li2Se,3.4586,3,3.54713,4
Fe2Br8Pd,0.2692,2,0.7361,3
SiBr2Y2,0.0,2,0.0153,3
LuTl,0.0,2,0.0,3
FeNiAs,0.0,0,0.0,2
B4Ru5Tm2,0.0,2,0.0,3
NiSeBr,0.0,2,0.0,3
P10Cu4Sn,0.0547,2,0.3385,3
KBaPSe4,1.3932,0,1.84189,4
YAg2Hg,0.0,2,0.0,3
Ti3CrTe6,0.0,2,0.0,3
PCeSm,0.0,2,0.0,3
NdMoO4F,4.0564,1,3.66,6
LiZrRh2,0.0,2,0.0,6
Al5Zn2Eu,0.0,2,0.0,3
MgSnNd2,0.0,2,0.0,3
Cs2Mo4P6O26,0.755061,0,2.81187,5
PmMgAu2,0.0,0,0.0,6
KCu2Sb2,0.0,2,0.0,3
OCoSeSr,0.0,2,0.2244,3
Al5CoSm,0.0,2,0.0,3
P2ScSe6Ag,1.3525,2,1.6636,3
BaHg,0.0,0,0.0,2
Se2InTa,0.0,2,0.0,3
HgBrCl,2.5934999999999993,0,3.4,6
YSbAu2,0.0,0,0.0,3
Li2La2O12C4,4.269289,0,6.791012999999999,5
VGe3Nd,0.0,2,0.0,3
Si6Fe4Dy,0.0,2,0.0641,3
LiLaPt2,0.0,2,0.0,3
HLiO5AlP,5.857,2,6.627,3
Ru2CdLu3,0.0,2,0.0,3
Al2Co2Y,0.0,2,0.0,3
GaEuHg2,0.0,2,0.0,3
PrHg,0.0,0,0.0,3
SrCdAu,0.0,0,0.0,3
Zr2Al,0.0,0,0.0,6
SiScGd,0.0,2,0.0,3
Rb2F2S2O8,2.411377,0,4.605653,5
Cu4PdTb,0.0,2,0.0,3
RhIn2,0.0,2,0.0,3
Cl2SbCe2,0.0,2,0.0,3
Ce3Gd,0.0,0,0.0,3
NaS3NiTa,0.0,2,0.0,3
S3NiBa,0.0,2,0.0,3
BaAs2,0.414499999999999,0,0.682868,4
O6Ba2LaOs,0.0,2,0.6587,3
MgRh5,0.0,2,0.0,3
P2Fe2Rb,0.0,2,0.0,3
PdPb,0.0,2,0.0,3
MgPd2Pr3,0.0,2,0.0,3
OCs3Au,1.3733,2,1.537,3
O7Nb2Pu2,0.0,2,0.0,3
KAsPt,0.0,2,0.0,3
Ca1Mg2As2,1.239718,0,1.907953,5
NiLaIr,0.0,2,0.0,3
O8P2KZr,0.6704,2,1.382,3
O6Ca2RuOs,0.0,2,0.0,3
In2Tb,0.0,2,0.0,3
ClIn2Ba2,0.0,2,0.0,3
Mg2IrTh,0.0,2,0.0,3
RhAgTe4,0.0,2,0.0,3
LiTePt,0.0,2,0.0,3
Sc6CrBi2,0.0,2,0.0,3
AlSc2Zn2,0.0,2,0.0,3
F6SbCs2Tl,3.5832,2,3.9981,3
Tb3(MnC3)2,0.0,0,0.0,6
Ag2Tc2O8,1.692419,0,2.925856,5
FeGa3Tb2,0.0,2,0.0,3
PdHgTl2,0.0,2,0.0,3
As2PdU2,0.0,2,0.0,3
Cr4Na8Cl16,2.243513,0,3.273438,5
B4AlCr3,0.0,2,0.0,3
NO2Ag,1.1594,2,1.4322,3
FeAsPd5,0.0,2,0.0,3
NaGa4Gd,0.0,2,0.0,3
O7P4S,3.8707,2,4.2889,3
Cu4Cl4Se8,1.068715,0,1.714731,5
CrTe2Tb6,0.0,2,0.0,3
Al3Si2Dy3Os,0.0,2,0.0,3
LiPIn,0.4231,2,0.7182,3
K2AsI6Au,0.0,2,0.0,3
OCl2Fe2,0.0,2,0.1841,3
Li3Br5Rb2,4.3339,2,5.1422,3
Cl3RbAu,0.5362,2,0.6534,3
CaAu5,0.0,2,0.0,3
Li2NaAs2,0.0,2,0.0,3
LiO4Ti2,0.0,2,0.0,3
CaAg2Tb,0.0,2,0.0,3
Ga9K3,0.197969999999999,0,0.553,5
Tb2Ti3Ge4,0.0,0,0.0,6
CsHg,0.0,0,0.0,3
H18O12Se4Sn1Sr2,0.588534,0,0.952906,5
O4BaTm2,2.77,2,3.3139,3
C3Mo2Lu2,0.0,2,0.0,3
InTe2Pr,0.0,2,0.0,3
LiZr2Ir,0.0,0,0.0,2
NaGa4Ho,0.0,2,0.0,3
Al3Pr2Ir,0.0,2,0.0,3
ZnRhDy2,0.0,2,0.0,3
AlNiCuZr,0.0,2,0.0,3
Pd1Rb2Cl6,1.305043,0,2.399547,5
ScAsNd,0.0,2,0.0,3
CuAg2Pt,0.0,2,0.0,3
BSrPd4,0.0,2,0.0,3
Pm2HgPb,0.0,2,0.0,3
Nb12Cu4O32,1.132029,0,1.709176,5
S2NbTl,0.0,2,0.0,3
Co6As4Pr,0.0,2,0.0,3
O10La3Os2,0.0,2,0.0,3
FSLu,2.2061,2,2.6496,3
Si2Ga3Lu3Ir,0.0,2,0.0,3
ZnRb2Sb2Ba,0.0,2,0.0,3
Si7Mn4,0.7925,2,1.0324,3
AlNi4Zr5,0.0,2,0.0,3
Si2Sc3Ga3Ir,0.0,2,0.0,3
H2NiMo,0.0,2,0.0,3
Co2Ga3Th3,0.0,2,0.0,3
Al4FeEr,0.0,2,0.0,3
S3AsY4,0.0,2,0.0,3
C4Sc3Fe,0.0,2,0.0,3
O4Cu2Te2LuBi2,0.0,2,0.0,3
ZrSnTe,0.0,0,0.0,2
Ga2RhTb,0.0,2,0.0,3
Ca2RhCd,0.0,2,0.0,3
Y4AsSe3,0.0,0,0.0,6
LiBO3Cu,0.0,2,1.089,3
Ga2IrPa6,0.0,2,0.0,3
CoIn2Pr6,0.0,2,0.0,3
S4GeBi2,0.5744,2,0.7819,3
PrNdAu2,0.0,2,0.0,3
CdInDy,0.0,2,0.0,3
Be4ScIr,0.8617,2,0.8226,3
Ga2AuU,0.0,2,0.0,3
Si6N8,4.281955,0,5.752798,5
Cs2VAgS4,1.80161,4,1.77,6
Ag1F1,0.0,0,1.25455,5
Cu2Pd3Sm,0.0,2,0.0,3
Si6Sc5Hf5,0.0,2,0.0,3
Cl3GeEu3,0.0,2,0.0,3
O6Sr2ErPt,0.0,2,0.0,3
O4ScHo,2.4652,2,2.9731,3
MgS4TiCr,0.0,2,0.0,3
SiCaZn,0.0,2,0.0,3
MgHg,0.0,0,0.0,3
GaSe4Ag2In,0.0554,2,0.4636,3
La2N2,1.623016,0,2.395475,5
LiN3Si2,4.9881,2,5.7319,3
F6MgTh,7.2162,2,7.7903,3
TcPt,0.0,2,0.0,3
AlK3As2,0.6271,2,1.0138,3
Li5O4Pt,0.0,2,0.0,3
GaBi,0.0,2,0.1,6
MgCe3Os2,0.0,2,0.0,3
N3PrW,1.1394,2,1.3662,3
Be2CrNb2,0.0,2,0.0,3
NiTc2Ir,0.0,2,0.0,3
TiCuGa2,0.0,2,0.0,3
H2O5CoSe,0.0768,2,1.5355,3
H3ErAu,0.0,2,0.0,3
Si2Ir3,0.0,2,0.0,3
Al5Ni2Nb,0.0,2,0.0,3
Sr2Ag,0.0,2,0.0,3
AsTe3Sm4,0.0,2,0.0,3
Al2LaOs2,0.0,2,0.0,3
CoGa3Ge2Th3,0.0,2,0.0,3
Co2Zr4Tl5,0.0,2,0.0,3
O8Pd3PtBi2,0.0,2,0.0781,3
KLaSiS4,2.8686,0,3.27802,4
CrMnTc2,0.0,2,0.0,3
OAl6Zr10,0.0,2,0.0,3
SbLu2,0.0,2,0.0,3
PCrFe,0.0,2,0.0,3
V3Mo,0.0,0,0.0,3
NaP2Cu4,0.0,2,0.0,3
Sb8O16,1.872273,0,2.892629,5
CdDy3Pt2,0.0,2,0.0,3
Li4As2Nd,0.0,2,0.0,3
F6CsBi,2.9145,2,3.4539,3
Be2IrPt,0.0,0,0.0,2
Al4NiCe,0.0,2,0.0,3
OF5KCs2Ta,0.4595,2,1.4101,3
Al3Cu3Zr,0.0,2,0.0,3
Cu4Rh,0.0,2,0.0,3
Si3Ni2La,0.0,2,0.0,3
Al7Ag2Np3,0.0,2,0.0,3
Cl4Se,3.006,2,3.274,3
RuTa4,0.0,2,0.0,3
KAs2Sb2,0.0,2,0.0,3
CoAsRh,0.0,2,0.0,6
K3As2Au3,0.7651,2,0.9696,3
LiAl2Hg,0.0,2,0.0,3
CaCu,0.0,0,0.0,2
Na2Nb2O6,1.616006,0,2.885102,5
Se2I2Er,1.1977,2,1.3627,3
S4GeRb2Cd,2.5604,2,2.9415,3
EuTmAu2,0.0,2,0.0,3
F6FePu,0.0,2,0.0,3
Co2Y2In3,0.0,2,0.0,3
CaFe2Ge2,0.0,2,0.0,3
Al5NiTh,0.0,2,0.0,3
CrFe,0.0,2,0.0,3
Ni2GeLu,0.0,2,0.0,3
S4FeTa2,0.0,2,0.0,3
Na2CdPb,0.0,2,0.0,3
WPt2Au,0.0,2,0.0,3
Cu4GaTb,0.0,2,0.0,3
Pt1Sn1Ti1,0.7849959999999999,0,1.31295,5
Rh2NdTl,0.0,2,0.0,3
Zr2CdBi2,0.0,2,0.0,3
NSCa6Sn2,0.0,2,0.0,3
AlCu2Ho2,0.0,2,0.0,3
SbErTm,0.0,2,0.0,3
Li3AsIn,0.0,2,0.0,3
Ag2SbAu,0.0,2,0.0,3
LiMnCuO4,0.0,1,0.0,6
S3Co2Ba,0.0,2,0.0,3
Ni2N4O16H8,3.275857,0,4.956644000000001,5
SiPt2U,0.0,2,0.0,3
O6MgCa2Pt,0.0,2,0.0,3
K1Nb1O3,1.428932,0,3.494178,5
O6Cu3Ba2Tm,0.0,2,0.0,3
Zn2CeAu,0.0,2,0.0,3
Li2SrPt,0.0,2,0.0,3
Al3Si2Sc3Re,0.0,2,0.0,3
O10Cu2Se2Ag,0.0,2,0.0,3
VCrPt2,0.0,2,0.0,3
PTh,0.0,2,0.0,3
O6CoGeTb2,0.3059,2,1.278,3
Ti2Bi,0.0,0,0.0,3
AsBr6RbCs2,2.8892,2,3.2001,3
K2Au2Se2,1.802508,0,2.726365,5
O4LuPa,2.6969,2,3.0433,3
GeNdTa,0.0,2,0.0,3
GeHfAu,0.0,2,0.0,3
NiZnHo,0.0,2,0.0,3
Ga2EuPt3,0.0,2,0.0,3
Fe2Ga3Tb3,0.0,2,0.0,3
F6NaCs2Np,0.4108,2,0.1937,3
Sb2Ba2Pb,0.0,2,0.0,3
Er2Tl,0.0,2,0.0,3
BP,1.243499999999999,0,1.35107,4
As2PdDy6,0.0,2,0.0,3
Al2Ag2Ba,0.0,2,0.0,3
SeBrDy,2.1784,2,2.6505,3
Ge3RhDy,0.0,2,0.0,3
O4Cu2As2Se2Er,0.0,2,0.0,3
O4CoSr,0.0,2,0.0,3
AgTbAu2,0.0,2,0.0,3
LiGe2Er2,0.0,2,0.0,3
LiTcHo2,0.0,2,0.0,3
V6S8,0.556777,0,0.952686,5
B4Mn2Ir5,0.0,2,0.0,3
CuHf2Os,0.0,2,0.0,3
Nb4Rb4S22P4,1.113318,0,2.106312,5
RbSb3Hg4,0.0,2,0.0,3
Y2B6D24,4.516678,0,5.864014000000001,5
Ti6CoTe2,0.0,2,0.0,3
Be2MoOs2,0.0,2,0.0,3
Co2GaCe2,0.0,2,0.0,3
O6RuBa2Er,0.0,2,0.7164,3
HSbLa3,0.0,2,0.0,3
CaNi4La,0.0,2,0.0,3
O8K3Sc,0.0,2,0.0,3
Sn6BaPt,0.0,2,0.0,3
Te2CsNp,0.0,2,0.0,3
NaAs2CePt2,0.0,2,0.0,3
HF2Tl,3.7039,2,4.0242,3
PmHgAu2,0.0,0,0.0,6
Si6VCr2,0.0,2,0.0,3
Al2Ni9Ta,0.0,2,0.0,3
BNaS2,2.9142,2,3.3642,3
Li3Y,0.0,0,0.0,2
KAu2,0.0,0,0.0,2
ZnSr2Bi2,0.0552,2,0.1202,3
VGaTc2,0.0,0,0.0,3
S3ScCuPb,1.0495,2,1.2933,3
N3VSr3,0.1789,2,0.4236,3
Sn2Ho3,0.0,2,0.0,3
Br6Rb2Zr,2.6161,2,3.064,3
SiZn2Rh,0.0,2,0.0,3
SrPd2Cd3,0.0,2,0.0,3
Al5Co,0.0,2,0.0,3
O4FeZnLu,0.0,2,0.0,3
GdDy,0.0,2,0.0,3
ZnGaCe2,0.0,2,0.0,3
Si2CaCo2,0.0,2,0.0,3
Hg2Br4,2.46446,0,3.644991,5
O3PCs,5.3081,2,5.9954,3
CoGa3Ge2Tb3,0.0,2,0.0,3
ScInAu2,0.0,0,0.0,2
LiP2Cu2Th,0.0,2,0.0,3
Mg2AlZn,0.0,2,0.0,3
Co3Ge2Lu,0.0,2,0.0,3
O2CaAu,1.3046,2,1.589,3
S4ZnCd3,1.2113,2,1.7342,3
KSe2Th,0.3498,2,0.7629,3
AlAgO2,1.77928,4,3.6,6
MgGa2Th2,0.0,2,0.0,3
LiO2Nb,1.6036,2,1.761,3
As1In1,0.0,0,0.095286,5
CoGeMo,0.0,0,0.0,3
Ti2PdIr,0.0,2,0.0,3
O3CoLu,0.3718,2,1.5452,3
NiSe2Tl,0.0,2,0.0,3
LiCl6Cs2Sm,4.7995,2,5.4099,3
V2CrTe4,0.0,2,0.0,3
LiSr2Cd,0.0,2,0.0,3
B3NiTa,0.0,2,0.0,3
Ru7W,0.0,2,0.0,3
Ba(ZnAs)2,0.2974,0,0.23,6
In2Te3,0.0,2,0.154,3
BNRuPr,0.0,2,0.0,3
Na2PS3,2.6345,0,2.7142,2
Ca6PtBi2,0.0,2,0.0,3
O3CaZr,4.008,2,4.6072,3
ZrMoTa,0.0,2,0.0,3
MnCo3Dy2,0.0,2,0.0,3
ScIn2Er,0.0,2,0.0,3
Si2CaPd,0.0,2,0.0,3
F6ZnPb,1.8941,2,2.3329,3
SrNdPb,0.0,2,0.0,3
VGe3La,0.0,2,0.0,3
Ba3Te2O9,2.381599999999999,0,3.47349,4
HZr2,0.0,2,0.0,3
As2Mo4Li2O18,2.295927,0,3.794632,5
LiO6Sr2Mo,0.0,2,0.0,3
F3KFe,0.0,2,0.2871,3
Ti2TcPd,0.0,0,0.0,3
O12MgSi4Cu2,0.9312,2,1.3258,3
LiAg2Hg,0.0,2,0.0,3
Al6PdNp,0.0,2,0.0,3
ErAu3,0.0,2,0.0,3
B2CrW,0.0,2,0.0,3
BeO2Pd,0.0,2,0.0,3
Co7Mo6,0.0,0,0.0,6
PTiTa,0.0,2,0.0,3
Al2CaSc,0.0,2,0.0,3
MgCuSrTe3,0.0,2,0.0,3
Al2Si4Ba3,0.0,2,0.0,3
O6Cu3Ba2Th,0.0,2,0.0,3
P2CuNp,0.0,2,0.0,3
MgSe2O5,3.054599999999999,0,3.58036,4
ClTeLa2,0.0,2,0.0,3
O5Mg4Cu,0.0,2,0.0,3
ScCd3,0.0,0,0.0,2
RbI3,1.6271,0,0.8921,2
Li8O6V,0.0,2,0.611,3
NSiTi2,0.0,2,0.0,3
Sr(PIr)2,0.4416,0,0.4170629999999999,4
BeCo7,0.0,2,0.0,3
ZnPr2Au2,0.0,2,0.0,3
H4NiDy,0.0,2,0.0,3
SiNi2Nd,0.0,2,0.0,3
SiHfTa,0.0,2,0.0,3
Sb2Dy6Os,0.0,2,0.0,3
Mg2Ga2Nd,0.0,2,0.0,3
As8O12,3.933832,0,4.797634,5
AlPdCe,0.0,2,0.0,3
LiMgRhPb,0.0,2,0.0,3
O6Ca2RuCd,0.0,2,0.0,3
BC2Th2,0.0,2,0.0,3
Li2In2Si4O12,3.500867,0,5.211882,5
LuIrAu2,0.0,2,0.0,3
SiBr2Lu2,0.0,2,0.0,3
Cu16As12O48Na4,1.651361,0,3.649103,5
Mn2GaGe,0.0,2,0.0,3
Cd6Si2O10,0.962026,0,2.365732,5
Rb2Hg7,0.0,0,0.0,3
Sc3Ga3Ge2Ru,0.0,2,0.0,3
Al2PdAu,0.0,2,0.0,3
MgAl2Ge2,0.0,2,0.0,3
Cu2Se4CdSn,0.0015,2,0.0196,3
Zn3S3,2.748399,0,3.514418,5
Pd3Tm2,0.0,2,0.0,3
Pd2Tm5Bi,0.0,2,0.0,3
Se2AgPb,0.0,2,0.0,3
SbHoTm,0.0,2,0.0,3
PRh2,0.0,2,0.0,3
GaEu,0.0,2,0.0,3
ZnSrHg,0.0,2,0.0,3
Hf2Hg,0.0,0,0.0,3
TcSnLa3,0.0,2,0.0,3
I2Nd2Bi,0.0,2,0.0,3
Na8PO3,0.0,0,0.0,6
SiSrOs,0.0,2,0.0,3
Ca2NiHg,0.0,2,0.0,3
ZnAu2Hg,0.0,2,0.0,3
Rh2Tb3Tl3,0.0,2,0.0,3
Mg2S8Ti3Y,0.0,2,0.0,3
Ti2CdPt2,0.0,2,0.0,3
Pd2Lu3Pb3,0.0,2,0.0,3
PdSb2Ho6,0.0,2,0.0,3
HoPt5,0.0,2,0.0,3
GeI2Tm2,0.0,2,0.1861,3
AgSnLa,0.0,2,0.0,3
Ni5Ac,0.0,2,0.0,3
H3SiRb,2.0211,2,2.3231,3
La2PtHg,0.0,2,0.0,3
ScCd2Au,0.0,2,0.0,3
Au2Rb6Pb8,0.4062969999999999,0,0.696387,5
O6CrGaBi2,0.9662,2,2.0718,3
BCePt3,0.0,2,0.0,3
Sc2Zr3,0.0,2,0.0,3
Si2NiPd,0.0,0,0.0,3
SiS4Sr2,2.7534,2,3.2944,3
GaHo2Au2,0.0,2,0.0,3
CO3Cu2,0.7043,2,0.9216,3
KMnSe3Dy,0.1378,2,0.8946,3
Si2ZrRh,0.0,2,0.0,3
Ag2Er2Hg,0.0,2,0.0,3
NaAg3O2,0.6596000000000001,0,1.09461,4
Cs12Al2Sb8K6,0.6488889999999999,0,1.25775,5
O5Ti2Se2La2,0.3019,2,0.5893,3
Cl6AgCs2Pt,0.0,2,0.0,3
Ni4ZnEr,0.0,2,0.0,3
Ba2AuHg,0.0,2,0.0,3
NCe,0.0,2,0.0,3
B4Mg2Rh5,0.0,2,0.0,3
PdCeHg,0.0,2,0.0,3
P2Cr,0.0,2,0.0,3
Zn2CdPt2,0.0,2,0.0,3
NF2,0.0,0,1.6374,2
Zn2RuNp,0.0,2,0.0,3
